cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
2372088;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF JUAREZ IZAIAS ARAUJO                                    ;AV CENTRAL                              ;130       ;NOVO ORIENTE        ;61920700;230765;-3.877                        ;-38.626                       ;202104
2372096;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF TENENTE IVALDO SILVA                                    ;AV SENADOR ALMIR PINTO                  ;S/N       ;CAGADO              ;61910000;230765;-3.877                        ;-38.626                       ;202104
2372118;PREFEITURA MUNICIPAL DE MARACANAU                           ;UBS MUCUNA                                                  ;RODOVIA RAIMUNDO PESSOA DE ARAUJO       ;S/N       ;MUCUNA              ;61914035;230765;-3.877                        ;-38.626                       ;202104
2372126;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF JACANAU                                                 ;RUA ERNESTO GURGEL DO AMARAL            ;S/N       ;JACANAU             ;61915990;230765;-3.877                        ;-38.626                       ;202104
2372134;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF DR ALARICO LEITE                                        ;RUA PATATIVA ASSARE                     ;S/N       ;PARQUE SAO JOAO     ;61910000;230765;-3.877                        ;-38.626                       ;202104
2372142;SECRETARIA ESTADUAL DE SAUDE                                ;CENTRO DE CONVIVENCIA ANTONIO JUSTA                         ;R FAUSTINO DE ALBUQUERQUE               ;1000      ;ALTO DA MANGUEIRA   ;61903020;230765;-3.877                        ;-38.626                       ;202104
2372150;ASSOCIACAO BENEFICIENTE MEDICA DE PAJUCARA                  ;ABEMP                                                       ;JOAO CONRADO                            ;363       ;PAJUCARA            ;61932570;230765;-3.877                        ;-38.626                       ;202104
2372169;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF MATHEUS GUILHERME LIMA DE SOUSA                         ;RUA JOAO CONRADO                        ;400       ;PAJUCARA            ;61932340;230765;-3.877                        ;-38.626                       ;202104
2372177;PREFEITURA MUNICIPAL DE MARACANAU                           ;UBS JOAO PEREIRA DE ANDRADE I                               ;AV CAPITAO VALDEMAR DE LIMA             ;S/N       ;BOA VISTA           ;61900025;230765;                              ;                              ;202104
2372185;MUNICIPIO DE MARACANAU                                      ;USF PARQUE PIRATININGA                                      ;RUA BELEM                               ;S/N       ;PIRATININGA         ;61905210;230765;-3.877                        ;-38.626                       ;202104
2372193;HOMA HOSPITAL DE OFTALMOLOGIA DE MARACANAU                  ;HOMA                                                        ;R CAPITAO VALDEMAR DE LIMA              ;327       ;BOA VISTA           ;61901570;230765;-3.877                        ;-38.626                       ;202104
2372207;ULTRA SOM SERVICOS MEDICOS S A                              ;HOSPITAL ANA LIMA                                           ;PARQUE COMERCIAL                        ;S/N       ;DISTRITO INDUSTRIAL ;61939150;230765;-3.877                        ;-38.626                       ;202104
2372215;PREFEITURA MUNICIPAL DE MARACANAU                           ;CENTRO DE CONTROLE DE ZOONOSES                              ;R MANOEL PEREIRA                        ;S/N       ;HORTO               ;61900005;230765;-3.877                        ;-38.626                       ;202104
2372223;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF DR APARICIO BEZERRA                                     ;RUA 13                                  ;300       ;NOVO MARACANAU      ;61905560;230765;-3.877                        ;-38.626                       ;202104
2372231;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF ENF VICENTE SEVERINO LIMA                               ;RUA MANOEL PEREIRA                      ;S/N       ;HORTO               ;61900005;230765;-3.877                        ;-38.626                       ;202104
2372258;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF LUIZA TARGINO DA SILVA                                  ;RUA JAIME VASCONCELOS                   ;S/N       ;OLHO DAGUA          ;61908020;230765;-3.877                        ;-38.626                       ;202104
2372266;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF ELIAS BOUTALA SALOMAO                                   ;AV III                                  ;S/N       ;JEREISSATI I        ;61900360;230765;-3.877                        ;-38.626                       ;202104
2372274;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF PREFEITO ALMIR DUTRA                                    ;RUA 125                                 ;396       ;CONJUNTO TIMBO      ;61936280;230765;-3.877                        ;-38.626                       ;202104
2372282;PREFEITURA MUNICIPAL DE MARACANAU                           ;USF JOAO BATISTA DOS SANTOS                                 ;RUA PAULO BATISTA                       ;S/N       ;PAJUCARA            ;61932160;230765;-3.877                        ;-38.626                       ;202104
2372290;PREFEITURA MUNICIPAL DE MARACANAU                           ;CENTRO DE TEST E ACONS SOROLOGICO E SERV DE ATENCAO ESPEC   ;R JOAO ALENCAR                          ;S/N       ;CENTRO              ;61900150;230765;-3.877                        ;-38.626                       ;202104
2372304;CLINICA DE DOENCAS RENAIS E HIPERTENSAO ARTERIAL LTDA       ;RIM CENTRO                                                  ;AV PARQUE COMERCIAL                     ;S/N       ;DISTRITO INDUSTRIAL ;61939150;230765;-3.877                        ;-38.626                       ;202104
2372312;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE ANTONIA ALBUQUERQUE ALENCAR         ;RUA ALEXANDRE ARRAES                    ;950       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372320;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE HORACIO GOMES DOS SANTOS            ;13 DE MAIO                              ;S/N       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372339;PREF M ARARIPE                                              ;CENTRO DE FISIOTERAPIA DE ARARIPE                           ;RUA XV DE NOVEMBRO                      ;S/N       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372347;PREF M ARARIPE                                              ;UNID DE ORTESE E PROTESE DE ARARIPE                         ;RUA ALEXANDRE ARRAES                    ;968       ;CENTRO              ;63170000;230130;                              ;                              ;202104
2372355;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE JOSE MARTINS DE SOUSA               ;JOAO LUIZ                               ;S/N       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372363;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE RAIMUNDO NONATO ANDRADE             ;SITIO DESAPREGADO                       ;S/N       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372371;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE ANTONIA FIGUEREDO MELO              ;RUA SAO FRANCISCO                       ;1300      ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372398;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE FRANCISCO VICENTE DE OLIVEIRA       ;SITIO TEIXEIRAS                         ;S/N       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372401;PREF M ARARIPE                                              ;FAE                                                         ;RUA SANTO ANTONIO                       ;S/N       ;CENTRO              ;63170000;230130;                              ;                              ;202104
2372428;PREF M ARARIPE                                              ;UNIDADE BASICA DE SAUDE LISIE MARQUES DE MACEDO MORAIS      ;RUA SAO JORGE                           ;S/N       ;CENTRO              ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372436;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;POSTO DE SAUDE DE QUINCUNCA                                 ;DISTRITO DE QUINCUNCAA                  ;S/N       ;ZONA RURAL          ;63185000;230430;-6.866402                     ;-39.612952                    ;202104
2372444;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;POSTO DE SAUDE DE BARREIRO JORGE                            ;DISTRITO BARREIRO JORGEE                ;S/N       ;ZONA RURAL          ;63185000;230430;-6.812932                     ;-39.611564                    ;202104
2372452;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;POSTO DE SAUDE DE CARIUTABA                                 ;DITRITO DE CARIUTABAA                   ;S/N       ;ZONA RURAL          ;63185000;230430;-6.82076                      ;-39.523698                    ;202104
2372460;PREF M SALITRE                                              ;HOSPITAL DE PEQUENO PORTE SAO FRANCISCO SALITRE             ;RUA NOVO HORIZONTE                      ;S/N       ;CENTRO              ;63155000;231195;-7.2772316                    ;-40.4533031                   ;202104
2372479;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;HOSPITAL GERAL DE FARIAS BRITO HGFB                         ;RUA PADRE JOSE EUGENIO LEITEE           ;88        ;NOVA ESPERANCA      ;63185000;230430;-6.930537                     ;-39.568832                    ;202104
2372487;PREF M ARARIPE                                              ;HOSP MATERN LIA LOIOLA DE ALENCAR                           ;AV VICENTE ALENCAR BARBOSA              ;S/N       ;SIPAUBA             ;63170000;230130;-7.213                        ;-40.046                       ;202104
2372495;PREF M POTENGI                                              ;UNIDADE MISTA DE SAUDE DE POTENGI                           ;RUA FRANCISCO GUEDES                    ;S/N       ;CENTRO              ;63160000;231120;-7.0912984                    ;-40.02602                     ;202104
2372509;PREF M ALTANEIRA                                            ;HOSP MUNIC DE ALTANEIRA                                     ;RUA JOAO GONCALVES                      ;S/N       ;CENTRO              ;63195000;230060;-6.9984428                    ;-39.7364662                   ;202104
